Denbighshire,51464.85541,51954.90132,52726.40451,53698.78619,53735.34847,53642.60434,54144.16521,54746.5833,55137.24355,55397.83509,56255.54188,55809.25351,54912.52938,54204.7991,54224.30378,55696.3037,55966.30734,56421.35863,57019.27862,58323.70966,58613.45734,59137.37276,59398.49584,60935.4832,61409.44479,62499.70273,63166.15017,64087.25146,66611.6108,68102.3147,71038.1014,72051.44125,72505.41701,72788.34531,75571.56448,77529.65857,78745.37318,79053.15937,78871.02735,81734.24565,85108.05498,90284.04109,92490.67165,91104.5849,91421.75099,93093.90488,95429.46873,98902.70529,99064.90463,98853.0305,100362.1143,105086.5051,109469.4764,113773.7412,118339.7482,123827.2669,122751.1394,122386.1441,121247.3684,121843.8398,128288.8167,128187.0196,131292.6531,124030.1747,124516.6145,123226.9243,125556.7065,132510.6134,139787.7107,143093.9357,139631.1534,133574.2447,131009.5446,132648.4355,136611.0692,138198.3081,139187.2257,139785.2985,141365.6421,144298.1679,143150.5593,142239.5786,137421.0814,139434.6585,138341.5613,141352.5356,141263.2189,144136.6449,145631.7847,146264.2267,149816.4872,150439.6158,153269.0695,149043.1783,147606.6798,142717.3527,142533.4878,143168.7303,148277.7278,151030.5435,150074.0518,144271.6104,139975.5703,139912.8223,137653.0992,138398.531,134071.459,134235.0385,132576.1767,132443.2277,130605.7662,126864.4301,123860.423,123178.8683,125325.7695,125402.0568,127628.1271,129362.7244,130325.2849,133753.898,133056.4592,134160.0511,130451.9325,128219.605,129142.6046,130428.2714,135085.2917,135941.3239,136120.1981,134460.4237,134717.2799,131489.5462,130384.869,126582.3424,128018.7212,125280.8902,129109.6652,127382.3063,127974.9914,126905.637,128559.9097,128704.5509,124197.0969,123235.8164,125164.223,129886.2922,129452.8628,127995.7694,126851.3691,126512.6723,128355.6925,126998.9199,129586.8689,129204.6813,129395.8076,129792.519,126718.8597,125365.4814,122193.3339,126120.9251,130122.3542,130280.4307,127242.8716,125378.8383,128605.0473,128767.9299,128293.5363,127951.3131,130574.7293,131015.3367,129085.1328,127707.1066,128784.8733,129990.5692,130464.4437,131405.2694,133830.8982,134306.7254,134430.8727,135905.4892,135631.809,136259.0535,135932.97,137494.2325,138112.8738,139952.638,141456.2372,141653.489,140933.713,141266.2747,143503.1556,142027.4184,140150.1344,138088.8374,139052.3577,139308.2162,140241.6522,140999.3275,144672.8315,143156.0658,143088.2428,140306.2823,141566.8121,142329.3449,143320.8869,143890.0998,140734.1114,143132.3024,143493.1021,144866.3777,143505.302,145370.5132
Wakefield,48633.11147,49245.26509,49524.48385,50076.27774,49994.13619,51094.02848,51802.93703,52441.37368,52694.14125,52764.91226,52845.45133,52723.75038,53248.01892,52731.45335,53210.51515,52420.00167,53650.42471,53806.32514,54757.41972,55700.58606,56981.42729,58006.22816,58468.14378,58899.81462,59478.98835,60106.35219,61045.1503,61848.77365,63154.47328,64110.96907,65357.80822,66566.77766,67587.29983,69814.37261,72961.65483,76306.17375,77375.98693,77955.447,79088.49565,81756.52406,83792.48777,86533.71447,88507.82927,90973.27057,92920.80728,94799.82528,96254.62062,95942.46514,97638.03322,98117.02836,100335.4493,102949.206,105738.82,108109.5732,109493.4935,112436.2581,115318.3629,116896.8438,117333.7244,118490.4913,117608.5742,118123.6286,117937.8378,120790.618,121884.0347,123180.3098,124248.5919,125645.7704,127315.4598,128106.6054,128720.5422,128865.618,129245.0193,129599.694,129112.409,130089.7281,131909.0221,133794.7327,134980.7743,134902.6776,134599.6409,134849.722,135721.4592,136912.7208,137820.4445,138271.8114,139226.8363,139974.3309,142903.8952,144949.1951,146197.1135,145851.6003,146241.9896,147215.4025,147313.2366,147726.2107,145041.6302,142152.9092,139590.3606,140483.0222,140561.0598,141997.6997,140183.0656,140147.2661,134082.8325,131595.6985,126473.4709,128336.745,127273.2268,127566.4074,126419.2999,125634.6188,125866.3264,123879.6951,124347.2084,124169.9881,125069.7359,125538.0667,128241.2198,129596.8411,128155.0647,126353.477,125180.1203,125691.707,124238.4212,125302.3902,126718.2076,129197.3931,128427.4636,127293.2445,126160.1758,125871.7686,123254.2567,121960.7875,120110.8993,120264.3066,119929.6326,120998.767,122810.7907,123419.5775,123761.3614,122153.0904,121232.2247,118225.647,119581.9413,119099.0799,120085.7368,118632.1235,119870.8679,120765.2157,121565.7184,120308.0374,118723.8375,119230.1107,119109.4183,119787.9635,119771.5091,118305.5533,118274.7112,116090.1767,118007.8909,117971.8193,118552.6077,118452.7008,120422.2194,121870.6126,122671.0898,121627.0556,121136.6777,120874.3061,120874.3198,122087.3332,123614.1037,125268.9495,126575.1594,127703.6269,127775.8808,127559.4724,126921.2106,127253.5154,125428.6627,124066.2305,124880.2568,127018.4829,129193.2905,129800.7116,130340.9138,131600.0937,130245.0685,129832.3985,129256.4972,130870.3922,132112.4162,132434.591,131925.4987,133295.2341,134044.5756,136140.4317,136071.6137,137157.1106,136726.6602,136374.6966,137728.816,139146.211,138928.4085,136713.1581,136034.4859,136532.5617,137605.5122,138897.2831,141985.3588,144015.6341
Wiltshire,101363.8214,102587.9086,104388.7559,104850.1458,107200.0198,108687.2292,110478.1865,112489.1438,113190.9602,113837.7434,113167.2243,113777.737,113783.4679,113734.6578,114275.3973,116684.8192,118792.7811,120943.3843,121995.2155,125221.3967,126833.7099,127918.8638,128087.0624,128177.8522,128982.3976,129575.2171,131111.0827,134159.7945,136242.359,140895.4578,144403.7758,149889.5302,151089.0036,152425.0907,152547.5468,155280.7649,158227.8876,160290.4067,162360.8218,162342.6509,164470.6368,165086.0258,166782.4787,168103.9179,171017.6188,172991.5091,173074.1812,172155.6716,173094.7551,174367.467,176641.3571,178628.4996,181000.7506,184042.6596,187725.5092,191460.6446,194022.981,196058.6826,197559.2179,195928.6185,193116.551,190732.5749,189240.4696,189419.5144,189651.9594,192115.9278,193234.624,194674.4969,195353.7862,195952.5119,195890.121,196006.7736,196913.9517,196409.2987,197160.7658,198177.5188,200336.5658,203260.893,205736.6568,210110.7089,209986.1352,212234.4377,210903.357,213137.4523,213614.9516,214322.8891,214990.7517,214889.2975,217379.3156,219268.1283,221817.6492,225874.8021,227133.1419,226828.5683,225525.9405,224216.7903,223143.9644,219338.7206,217285.6358,217052.314,217657.8569,216749.2691,215191.7591,211930.8532,212334.7161,206025.1908,201734.0068,194960.2943,193510.4931,189961.009,188433.2762,185838.328,186772.9188,186841.9279,189132.6415,192102.4849,195848.6094,197501.3695,200863.1491,200994.4922,206882.1957,205412.3793,205754.7898,204596.3096,206812.8794,208543.9546,207732.4171,208149.5983,212138.6423,212108.6049,211826.6949,207963.8868,210975.2802,209572.4875,208178.9019,203550.825,202851.5857,203783.2402,205841.7769,209161.4653,209481.704,209554.8454,208060.7961,206378.2981,206077.1149,206508.8807,207752.7229,209221.2898,207996.488,208917.2131,206782.9846,210401.4151,211291.7759,212376.933,209453.1661,207221.0947,205169.5116,203875.2465,205696.4974,209615.6874,209781.6003,208707.2668,205892.384,209132.2076,213629.5647,216798.3306,216293.3959,214667.9951,213818.9036,212466.7633,212193.8749,212735.907,214516.2941,214684.1276,216975.0318,221809.5907,227099.1544,227780.4304,227047.6795,224266.8726,225480.4267,224342.7408,225777.1341,225781.6054,228103.0802,230414.214,233590.6732,238176.7498,242000.3316,242725.3734,242968.353,243576.2213,245012.9729,247051.9266,249346.4109,251459.5832,251384.6143,251376.1911,254726.2384,258516.5109,261580.8686,259051.5292,256401.464,255197.2626,259700.2143,264927.7133,265762.9635,264877.4759,262671.808,269930.8762,274176.9718,279885.7417
Sunderland,45121.78907,44768.74469,45096.64591,46077.61482,47021.35838,46535.03714,45917.36561,45340.17042,45837.4609,45677.7331,45930.75837,45911.93974,45911.19407,45481.59963,45928.76412,47019.7445,48820.99707,49688.53709,50089.62392,51015.0221,51119.8666,51681.37953,51713.57316,51606.8682,51800.87918,52520.64186,53876.67762,54280.23097,54562.20282,54921.97477,57013.87473,59868.74605,61491.71327,62168.3708,62526.00616,64453.86123,65549.86206,64266.58091,64891.79818,67469.93153,72039.70248,74878.109,76453.78395,77425.35375,77552.47433,78952.13743,80241.20623,82568.27492,84264.63474,84844.31208,84712.84041,87626.47415,92196.34521,98849.67074,100513.1467,102953.2584,104536.5314,106498.6924,107341.0281,107650.1527,107305.108,106610.7538,106493.7567,108800.4687,109530.8318,109532.8756,111057.7545,114575.9573,117257.1448,116975.4427,114713.3834,112824.7342,112872.8171,114329.4917,115349.1346,115693.9903,116316.5893,118136.2658,121354.2281,122226.1568,122858.4094,121250.2948,122001.9435,123160.4022,123176.1267,123070.4931,122574.239,124037.3255,126022.1383,127267.9165,127205.8812,126703.5,126577.2166,126173.0831,125851.2016,126445.6163,126982.2441,127269.5025,124260.8183,123691.9786,124248.9604,126169.7282,125158.922,123292.2667,120118.9034,116847.088,113344.5764,112805.5856,114175.2475,113529.2229,111263.6759,109423.7702,111479.7605,111414.0399,111085.3525,111612.2351,113281.7486,113646.1719,112166.8889,111973.3194,111665.3241,110113.7552,108547.501,110567.9478,112435.5259,115839.1719,115120.4317,114632.6626,111791.4661,111905.4485,110661.0852,111399.1387,107987.2533,107432.8395,106749.0101,109478.8456,109795.3833,110384.4157,109752.5469,108454.4456,107831.4298,105251.497,106819.25,105979.2377,106879.3997,103371.6531,101769.3625,101822.3625,103948.8051,106194.5214,106581.1401,107715.4473,106934.1796,106732.5144,106056.4807,104301.2572,103695.6554,102476.2024,103669.2166,104208.9936,103690.0847,104177.0141,105041.7518,106540.0759,106905.695,104963.9311,104863.1055,105032.5761,105721.2113,105731.8042,104965.3653,106033.5592,108320.1824,109415.6987,107741.0898,107869.2322,107260.1995,107803.0133,104809.619,104291.1588,106010.5864,107803.9885,107669.5608,107626.8624,106855.0803,109296.758,109342.2013,110198.8795,107609.1753,107504.6078,107824.491,109277.6582,109743.5563,108348.8057,108206.8273,109886.2978,111764.4308,115259.6193,113412.3287,113778.8778,112055.1549,112701.0221,111638.4772,112196.0372,109711.1632,110216.648,109341.8798,111339.5036,111303.5278,112296.2944,114523.053,117211.7394
Cornwall,69524.50488,70316.22127,70572.89119,72822.95604,73534.06496,75059.14111,76815.89473,78769.48184,80509.47438,81562.80963,81564.71052,80365.67933,79021.186,79944.53379,81521.66606,84117.59947,85015.25024,85961.83312,86393.32674,88426.52685,91396.6638,93264.2289,94455.2045,95391.60115,96888.50921,98327.64894,100535.1149,101778.9665,104530.5519,107411.278,111610.6429,115347.0093,117673.4209,121501.7624,125622.5956,130291.6027,132622.5796,134241.9784,134858.433,136994.7435,140321.5216,143912.5578,146570.8755,146926.145,149296.7883,151310.2603,153474.2191,154289.8666,156204.8301,158395.9572,160442.2947,163128.013,165620.1054,170116.1608,175165.7962,177677.632,180748.6561,179570.902,184039.3982,183548.3552,184064.1394,181710.0303,180417.4984,181462.6741,184062.7832,185392.4131,186056.7335,185577.657,186792.8642,187568.4286,187403.6151,187092.5786,184864.3389,184433.1,186516.2002,190052.7679,192700.6727,193908.3938,194388.7854,195545.3766,198163.512,200240.2897,201998.5152,201563.7953,203673.7984,204176.3524,205550.4448,205621.1706,207773.5349,208205.9611,210521.7999,211678.6956,215805.4357,216525.2035,216977.4586,215021.201,214377.9903,213291.837,209668.3518,208686.5032,207094.0114,206607.0433,203770.7027,202461.7617,202531.6142,200256.0175,193961.2662,186832.3942,181534.4973,179857.5129,181556.2221,181380.2357,180817.4273,180240.0141,183774.4923,186236.3507,186694.5193,185927.2851,187853.5138,189948.6965,189332.5931,190773.3923,193481.2177,197479.8091,198495.1051,197042.583,195371.1292,196969.3565,199088.5074,200648.278,199933.4109,197631.7899,197486.3953,195461.4413,193740.9117,190193.6756,188061.1947,186886.2841,189533.0685,191036.7714,192906.2425,192071.5109,190470.7581,190092.0226,189169.73,191788.1063,191649.51,193787.5473,193688.2466,195498.6693,195566.1929,191028.991,189319.4711,186443.4919,189053.4494,187596.5959,188377.8973,187511.5047,187423.6803,187927.0983,189175.2015,191919.2093,193210.0485,194219.9209,195480.3702,194389.2287,194536.907,193017.0556,193967.1029,195142.7516,196494.5493,196996.1044,196156.8951,195071.3902,197269.3029,198232.6675,202827.3622,203196.051,203842.9311,201988.2782,200951.1513,200984.7096,201697.7652,204163.0324,206228.5246,207023.0137,207303.0356,208287.4056,210592.2402,211929.0596,212606.4236,212949.917,210618.3532,209311.498,213108.7195,212292.1807,211978.3047,205735.6922,207515.3424,209451.9253,210563.8667,211852.7946,213052.0347,212874.3584,213309.2731,214125.8658,215117.1501,215823.8444,214848.4561,217149.5004,218945.137,220531.6952
Worcester,71087.9008,72519.56558,72609.56713,74191.66193,74745.88875,76596.43169,77258.37626,79284.47416,80128.56759,80434.43541,81042.0413,80814.71488,80765.90275,80924.85405,82240.41959,83821.95218,84999.05967,87241.94692,88489.97867,89920.18548,90085.30728,91497.92477,92442.73561,94484.01113,96321.92336,96995.00196,96817.78117,97347.72281,99750.43718,104416.0487,107149.5931,109267.4418,110798.691,113823.3732,117470.3142,120059.3332,121456.0887,121837.3347,121666.2337,122876.6587,126625.5686,128151.0229,128786.9049,127516.8678,129478.435,131506.551,133551.8756,134508.2055,136598.3526,138129.2998,141161.6991,144701.2382,147557.7857,148994.1199,148928.1391,151076.1883,152624.6742,155927.7426,155478.2654,157376.6684,157422.9188,160518.6835,160355.9856,159005.4505,159156.0116,160973.0394,161901.2428,162924.2528,161241.3861,159878.6408,154995.4704,156300.5165,159274.1503,163516.0244,164245.1588,165464.884,166637.8201,167590.805,168322.9659,168938.239,170289.8837,171324.8197,174585.224,175105.791,177223.882,176043.213,179419.3427,180912.9861,183573.6128,182828.2842,182039.1421,180362.1302,181917.4299,183867.4558,183626.8553,181467.6922,179444.5885,180388.8569,177925.2488,176906.9724,176980.0395,179748.9271,178171.3967,174162.0439,169873.982,164102.8178,161753.563,159690.5276,155139.076,149069.1697,143607.9629,145482.6768,147446.0336,149516.4753,149362.1788,151250.0769,153258.5803,157562.2998,157014.0645,157697.4666,156333.0261,155449.383,155355.1009,157105.9565,159808.4352,161524.0336,160004.7715,161332.8566,163324.0561,165564.7898,164543.2162,163545.814,161018.8381,160613.5749,156030.8625,157509.4218,160399.1835,161428.018,163294.8014,160699.0337,161898.5282,160000.4598,159967.3001,158898.5,159419.4045,158075.3728,161283.6396,161965.7822,165193.1759,167293.9581,167001.4801,165918.6568,163058.0135,165787.2785,165610.3702,164192.2027,159493.961,159503.1475,161077.7378,163232.7339,164100.4152,163506.8738,164708.8115,165008.0172,165146.0147,163895.3612,164339.4999,166636.07,168930.9243,168263.6869,168604.9412,169874.9176,173818.7183,176488.8889,176873.1782,176161.4933,174602.7154,176086.3922,176192.3012,176717.1272,174989.9204,176344.033,179400.2529,180997.1381,180824.9206,180366.8394,180357.0793,181749.6846,182740.4446,184660.8773,187745.8402,186878.1239,186781.7151,185712.4687,187221.9786,188496.3542,187266.4344,189775.3975,190779.5521,195483.1602,195353.5595,198577.5661,198454.1625,196942.8017,196206.6693,194020.0336,194924.6337,196207.2482,198199.5619,200842.9134,201705.0372,204295.7811
City of Peterborough,56240.54203,55251.02582,55249.83192,55905.57849,57814.19954,58941.29404,60989.71533,62566.43279,62661.2772,62589.12175,62155.35893,63016.67949,62753.96788,62994.82047,62784.57866,64357.45954,66037.37071,68415.04155,68351.43287,69837.12395,70964.10697,72864.75393,73664.03889,74406.81623,76139.86876,77172.5463,79461.13203,80078.2353,82564.6817,84199.64259,86784.8736,88645.70218,90590.10179,92849.05645,95016.60094,96856.10102,98249.79769,98642.34575,100382.8462,103245.5635,105622.5853,106206.9897,108120.7469,109169.7486,110779.6641,112108.1362,114462.0263,115649.9539,116359.7217,116945.7949,118942.3177,119135.8491,120834.0838,122103.4556,124037.3405,125726.604,128729.7075,130339.7022,130606.4033,131634.4979,132218.4145,132534.3686,130858.4275,131473.5849,132883.2083,133431.7047,134303.9837,134598.5445,135577.1885,134703.9668,134444.2967,135345.8918,136311.0962,138586.7308,139640.6552,141176.5444,141017.9574,141608.9556,143177.9842,145100.5505,144839.9438,144359.1454,144672.8993,147400.2362,148699.784,149268.4046,150698.1224,151832.6995,152325.376,152161.1808,153405.5058,156118.506,156264.3944,155277.0642,154547.4329,154831.3371,155588.9853,154511.1799,150500.1662,148036.1847,148240.3081,148744.418,149356.8117,146049.8259,143247.6119,139299.2168,136135.3111,134742.6503,130939.6743,126961.4173,124021.9522,123751.642,123889.7784,124851.4824,125035.0637,126293.1243,128220.9095,130252.1696,132729.0686,133080.6935,132457.9836,133254.1986,134194.8793,134959.8932,135752.229,134551.6428,135938.361,135449.4515,136674.3783,135963.0546,134531.4608,132817.2599,130115.482,128540.4587,128766.691,130528.5312,130940.3869,131130.7612,131730.2067,132809.0185,133347.8418,132654.8351,132465.8277,131508.4054,129983.0581,128718.7101,128602.4993,129519.856,131235.0406,132264.6056,132642.3367,133441.5554,134262.2601,134795.1877,132768.7176,131035.4996,131007.7035,132218.3027,133250.3385,133998.7959,133965.3958,135407.1229,135491.2129,136501.5765,135007.2441,136237.9074,137381.5805,140469.4362,140926.5746,142469.412,142163.8745,143454.8589,144196.8496,145632.7022,146462.8616,147203.0075,148261.5936,149227.0002,149273.6257,148244.7836,149276.8965,149561.7247,148445.0126,147892.4697,148797.4986,152265.843,154483.454,155821.4351,157750.0973,158872.8194,161095.943,161751.2088,162041.389,162078.7399,163344.1548,164702.451,167098.4627,167814.9204,169119.7283,167653.5417,169289.9813,170747.0706,173106.9186,174682.4866,173029.8205,173652.3073,173519.1319,175316.4874,175617.918,177576.8545,180377.2153,186104.9521
County Durham,44439.33607,44595.24828,44319.96114,44775.17698,44853.45413,45436.69172,46172.92249,46845.92067,46300.56839,45231.52182,44812.91554,45146.03656,45198.64432,44892.34014,44228.95536,44703.62987,44927.49251,45941.8327,46443.47512,47600.66151,48236.32606,48731.56785,48687.70143,48479.50439,48138.19034,47908.67489,48384.20554,49333.58175,50775.17105,51727.75522,52941.8195,53716.92174,54448.7184,55450.83418,56691.74818,57879.73947,58711.58949,59350.53502,60648.55175,62243.12615,63304.12285,64790.96289,66350.0757,68683.55574,70240.84481,71266.31388,72093.27727,73606.59797,74767.43483,74703.0868,75722.75093,78405.78125,83277.30067,87315.05061,90680.81324,92781.98406,94818.57633,96105.06234,96768.93279,97960.22053,97386.84466,98882.17565,98513.77697,100538.4565,101766.9304,103471.67,104637.7272,106351.4312,107809.5008,107965.3231,108081.5604,108760.2041,110823.2093,110365.8267,109955.5192,109790.409,110462.1152,113244.7527,113663.8367,115400.7222,114495.1727,115062.3292,114841.0788,115864.4647,115678.8216,115171.7303,114870.7477,115299.6755,117121.1423,117461.5924,119569.5423,120617.1184,121748.8453,122336.78,122139.4259,121894.7155,119489.1612,119044.7258,117359.119,118470.45,119013.6331,120204.8791,120458.1604,119920.7864,117897.602,114842.1296,110516.0543,107713.1993,105785.3005,102821.4353,102003.1131,100990.5296,102726.6603,102823.9416,103449.0636,104442.5271,106571.367,108599.9514,108763.4654,109330.3617,107182.9482,106172.3266,105257.7986,105687.1647,106187.3339,106091.0766,106471.1082,108035.1157,108062.3752,107846.0277,105709.3876,104683.6982,102560.5119,100155.3183,98180.72914,99048.61405,101695.8243,102380.3779,102832.3807,101717.2171,101988.5757,100640.8673,100894.3971,101173.4291,99621.68958,98365.90724,97141.11694,98497.49289,99026.21409,98646.14996,99196.94557,99910.52252,100557.936,100933.614,100332.6721,99667.44099,97905.10447,96110.85203,95826.68202,95384.02499,96735.37493,96915.46685,98821.61599,99620.41486,100224.7964,97435.26712,95604.11755,95742.51148,95354.21125,93008.25008,90761.6875,92341.17494,95671.74884,97985.33721,98915.49857,99299.92744,97818.39811,96840.99263,94914.46231,94778.78058,94331.44297,95128.98374,94537.25315,96168.38086,97269.09738,99842.10125,99698.21577,99578.8712,99497.75773,98603.69454,98119.46964,97867.05058,98164.44858,98114.3899,98374.38731,97886.04461,97897.10938,98178.60283,100570.1922,102000.9489,102074.1768,100407.1352,99091.40143,98918.80332,98874.31741,98851.94214,96576.4228,95687.2701,97051.45467,100790.0564,103999.6099,106549.8268
City of Derby,47036.1785,47885.81479,48775.86866,49924.02854,48952.58037,48370.50194,48900.7211,50544.88404,52096.98431,51860.24085,51429.89693,51886.75784,52419.03162,53851.25235,52426.64654,52782.41659,53230.93348,54469.5502,56168.57367,57174.38822,58737.00323,59067.33778,59787.52214,60493.55855,60246.86353,60791.84283,61403.43893,63059.5685,64177.88513,66264.51093,68819.23457,71635.10565,74024.06286,75705.43556,77581.83099,79930.10846,82586.95305,83546.83395,84076.13575,83887.56167,85917.52316,87717.51025,90188.79917,92820.42702,95696.66812,98974.17728,101371.5472,103664.2591,104635.3407,105076.6333,104362.0867,106620.5638,110480.8161,115401.5199,117445.9841,118030.6978,121017.0628,123191.3291,124603.1634,121360.9443,121057.9351,121080.0613,123708.1952,124265.1445,123731.4869,124562.0524,124154.6251,127218.3409,125699.4156,128535.3588,125701.7985,126432.8447,123695.4798,125964.692,127919.5082,129960.9835,131703.7852,132055.156,132653.6249,132207.3765,132417.4046,133471.463,134845.3764,137066.2416,139485.7154,138776.4232,138322.3543,136738.7901,139864.0482,140374.2188,142475.4729,141757.9308,142522.6596,141786.9387,140321.3059,140196.1745,138553.3426,139745.523,136009.95,136155.366,134772.6132,137187.3331,136014.0139,134757.803,129857.496,124178.6585,119907.7326,120240.48,121166.6418,118345.0604,113821.9048,111491.4062,112648.8027,117111.3646,120577.189,124822.9051,124507.3711,125240.4913,124206.55,125428.9864,124591.586,122882.9443,120225.4075,121535.3857,122024.2435,124711.9604,125204.9235,126665.6726,125862.2299,123300.3325,122333.2723,119800.6156,120006.1026,118155.9754,118869.1715,118527.0556,119249.0554,119639.0141,121827.3962,123888.5223,124787.5142,123788.8201,120884.4887,120726.0372,118807.4575,119433.3337,119411.7082,119772.197,119972.6747,121688.3593,122813.4273,123790.1845,121401.1235,121010.004,120982.3611,121155.9078,121843.0884,124514.7582,124688.9362,125676.1351,123794.1253,127396.1138,129136.9629,129544.1538,127295.1576,126092.3135,124564.8942,127236.4457,127268.8795,130457.6215,128352.4942,130099.4221,130109.1475,132902.3447,133462.8052,136887.7735,137624.6337,137459.2586,136341.5555,135577.5182,135301.7451,134362.8479,133684.8577,137160.1067,137460.0762,139535.483,139271.4151,141254.4229,141608.7117,141520.989,140616.9547,141553.1922,140878.6028,142363.6687,141570.7023,142470.0525,143435.2525,146205.2871,148724.6396,148590.9613,148839.3814,147318.4679,147542.2224,147587.2301,147641.3032,149973.4978,148704.1838,149614.698,149601.2035,151554.6307,152639.8433,151721.5026
Swansea,53879.89094,52826.24866,53088.65705,52164.41366,53117.40155,53295.52169,54575.36364,54614.25347,54777.89744,53933.61991,54232.3048,53964.48164,53210.60451,53122.76842,53123.54128,54973.53119,55198.35362,56566.68027,57034.73915,57729.11655,57569.775,57582.95109,56895.18252,57397.56052,58237.05972,58511.54597,58507.96167,58315.531,60305.66413,61786.41451,63705.78422,65062.83315,66266.66318,66912.83706,67313.52846,68883.27473,70266.4257,70805.65469,71804.00183,73189.79489,74431.53737,76874.15067,79904.41229,84611.93373,86347.61788,88132.53421,88450.32921,90477.39254,93101.80913,97072.24312,98373.9766,100606.9779,103262.5188,107612.8851,112705.0508,116636.9542,118016.7446,116498.3561,113879.5562,111820.4581,111211.026,111979.6298,115627.1923,116527.4067,118436.6679,119945.0521,125119.4998,127513.5685,129236.3925,127120.2759,127732.104,127413.4159,127930.7077,128353.7356,130348.1765,129996.0522,129268.3689,131811.8463,134527.467,136061.0147,135022.8371,134550.7067,135828.1706,136992.4897,140308.6126,142210.0804,140890.2435,141077.049,141589.9375,143298.5382,142666.9927,142612.3822,144837.1737,146652.2535,149564.1466,151758.8407,152580.6785,148668.2735,143493.5756,141526.253,141983.9079,141722.3459,140911.9447,137709.485,136876.1844,139134.2304,143391.6352,145366.2643,138632.731,134850.178,129556.0679,131753.0127,130434.1778,132291.1188,132416.1006,133358.8306,132297.5833,130258.45,129132.985,129303.9536,127488.1328,127441.0953,128407.8628,130774.284,131382.1895,130180.6808,131954.0975,132729.6415,131925.1092,128899.9053,126652.0067,124640.131,124338.6044,122982.42,121647.5134,123677.2871,125347.0701,128504.6803,126506.8455,124985.0209,125813.9662,124661.0513,127239.3688,123925.5609,124401.3963,119359.6787,121307.5197,119527.3958,122061.8649,123675.2455,126372.2621,126777.4835,125749.5576,122923.5903,123692.5771,123293.3667,126724.0615,123830.1169,122622.9622,120373.7786,121386.2443,123975.5982,124608.7111,126638.828,126236.6627,125887.6691,126143.5234,127213.13,129236.3216,130706.9807,128285.6904,127811.6001,127538.3141,132627.2444,134391.1329,133685.5322,132626.0631,131870.6747,131657.6555,128890.9049,130928.3531,130779.2464,129227.7289,127658.42,128105.3202,133474.6065,132051.7974,133438.7331,130221.3537,131551.3004,132003.9559,134034.1439,134824.4092,134300.7104,134931.1325,135219.6914,134536.8479,134897.1819,135952.7013,138399.9222,137737.2733,137173.7137,136833.9215,138417.6998,138372.9193,137819.0155,136201.7218,137511.7114,137469.9498,140372.8448,142026.2434,140660.7436
Portsmouth,69047.18644,69845.09566,70170.46964,72532.34043,75178.58206,75567.50531,75871.41339,75567.04045,76574.8891,77013.41012,77550.05549,78205.92312,78354.46431,79038.43581,79706.96593,81748.51317,82767.61072,82872.98172,83422.4412,85899.45493,88472.94994,89818.8067,90181.02259,90472.66892,91094.5745,92950.87878,93742.74991,96632.68992,97625.03642,100420.7052,102308.2223,108303.2264,111327.0618,115011.3475,113798.5445,114634.1625,115151.7793,117708.6422,121060.7674,121278.1709,121236.6071,121317.9184,123358.465,124556.4215,124866.5576,126427.5887,129731.0679,131946.8259,133699.204,133260.9454,134835.849,135282.3084,138493.1984,139801.2078,142227.8353,142330.6106,144561.9701,145486.7273,144218.0916,143111.3805,142850.1252,143837.1795,144679.2818,143540.0998,143824.2524,144088.5136,145111.1469,145810.8154,146914.3217,146530.3392,147880.5648,147252.4425,148218.5548,147530.0316,149384.8922,151121.4094,152042.0187,151674.5565,151137.5323,152074.3261,151529.584,151250.6335,151114.9761,153595.095,156499.0189,159657.6842,160588.6793,162788.493,165323.1059,166452.0782,169633.2118,166290.0304,167246.7925,165632.0904,167098.5899,164544.4213,161606.7959,162263.9456,167210.8582,166340.8145,164249.788,160982.4973,159885.6694,156210.1621,151789.5273,149381.2808,144304.6494,141291.6838,134663.9728,135043.561,130868.1566,133519.9018,134873.8532,139507.7733,141639.3093,143724.322,147283.0104,147733.539,149631.9967,147643.8355,154263.6345,154256.9445,154025.539,148519.9968,149149.1417,151110.291,154611.2016,153939.5543,152899.9891,150061.1055,149041.6485,148715.2936,146053.8133,145846.9873,146007.4492,147132.462,147341.5639,145988.5931,147595.4403,147387.5054,148328.4214,148518.0784,149321.3048,149161.5819,145931.3,144514.3906,144555.1465,146189.4753,145745.3634,148169.3508,150807.9601,152855.5968,151063.4962,152013.5051,152402.1943,152855.8597,150395.3245,150375.5276,148283.1411,149734.6352,150202.071,151493.9194,152072.3613,153061.7981,154484.477,155029.8252,156057.5745,156833.2271,156302.5631,156810.2625,159050.9835,161831.4683,162171.7808,162156.3376,162278.4266,164475.7767,168477.9569,169705.7616,169125.8978,168001.5362,170433.2345,171667.2348,171852.3703,171332.3851,172185.5225,175216.1577,177539.8512,181155.856,181706.2673,181845.5122,181433.2882,182160.0962,183158.5585,184458.9827,185402.5474,184606.5999,187718.2112,187681.0902,190893.8499,190112.2173,191812.8094,192720.3397,193085.0657,195744.7635,195891.6683,197577.5365,196016.6052,198860.1039,199691.5562,199779.686,201843.5572,200551.1645
